Video ID,Cleaned Comment,Movie Rating,Volgur Comment,Movie Category
EW9mTjMKgng,"Arey hooka cinema choosava padukunnava,songs gurinchi matladtunnav music gurinchi matladtunnav okka example iyyi idhi scene ikkada idhi Enduku Vachinda anipinchindi music ani songs kooda ekkada padalo akkada paddai super unnai,nuv movierulz lo choosava movie theatre ki velli choodu aadutunnaru",Neutral,Yes,Not Able to Judge
EW9mTjMKgng,Movie beach chala baagundi nenu Pawan kalyan fan ni but superb NTR acting very good,Very Good,No,Not Able to Judge
EW9mTjMKgng,"ippude movierulz lo chusi vasthunna, arachakam bayya",Poor,No,Not Able to Judge
EW9mTjMKgng,Cinema chusaki poyathappudu logics vodilesi povali movie ne movie la chustey nachutindi,Neutral,No,Not Able to Judge
EW9mTjMKgng,Movie super vundi edi edhava trivial,Very Good,No,Not Able to Judge
EW9mTjMKgng,Vedu kavalani. Troll chesthunnadu.cinema ni cinema ga chudu. Really life ki tesukuraaku. War 2 lo NTR entry seen. Highlight BGM burrapaadu. Overall ga mov super 🥰🥰🥰,Very Good,No,Not Able to Judge
EW9mTjMKgng,War 2 war on audience 🤣🤣🤣🤣,Poor,No,Not Able to Judge
EW9mTjMKgng,Nv kuttha muy . Ntr looks balev annappudey nv personal tesukunnav about Vamsi gadi matalu ..inka nv Bagunna baled ane cheptav .,Neutral,Yes,Not Able to Judge
EW9mTjMKgng,"Not sure why this video poped up for me. Unpopular opinion.. The movie is decent and enjoyable 😊. The reviewer trying to find logic in spy action. That is the problem. If you just go with normal expectations, it is fun. May be for fans and anti fans it could be little boring..",Neutral,No,Not Able to Judge
EW9mTjMKgng,Mee Reviewers thiyyandi movie ni we want to see! Don t know how you ppl can comment on each movie as if you have created something great. All the reviewers want to get hype by faking and criticising a movie. Don t get into this trap guys! Just watch movie as an entertainment because it s created for an entertainment purpose only.,Neutral,No,Not Able to Judge
EW9mTjMKgng,How you born from you mother you shameless why give worng review movie was good for one time watch for move entertainment,Neutral,Yes,Not Able to Judge
EW9mTjMKgng,"barbell pitch meetings why cant you speak about jr ntrs worst looks face expressions, dialouge delivery ,his appearance is disaster ,worse that all that you have spoken about",Poor,No,Not Able to Judge
EW9mTjMKgng,Bore too,Poor,No,Not Able to Judge
EW9mTjMKgng,"Cinema antene magic, daantlo logics vetukkunte cinema chudadame waste 😅 just enjoy the movie",Neutral,No,Not Able to Judge
EW9mTjMKgng,2 36 ikkada 2 mins continues ga navvukunna ra ayya 🤣🤣 em chepnav asalu 🤣🤣 Orey UAV drone lo ila ela yaladkunta veltharra 🤣🤣🤣 3 55 🤦 karma naina 4 46 😂 7 02 🤷,Poor,No,Not Able to Judge
EW9mTjMKgng,As a ntr abhimani ga chepthunna NTR best look ante jai Lava kusa lo bro ee war 2 lo bochu peekesina ginne kodi laga unnad 😢 like muthi motham eedchaka poinattundhi em bale look asalu. NTR look ante jai lava kuda dha ravan look 🔥,Poor,No,Not Able to Judge
EW9mTjMKgng,నీవు నెగెటివ్ గా చేప్పావంటే మూవీ hit అవుతాది. దేవర కూడా నీవు negitive రివ్యూ ఇచ్చావు.. మూవీ అయితే block bluster అయింనది,Neutral,No,Not Able to Judge
EW9mTjMKgng,"Wantedly నగవంశిని Target chesinattu undii, nuvvu Yekkada kooda Story acting బలేదు anatledu yenduku, ఎంతసేపు నీకు ఫైట్స్, గ్రాఫిక్స్, నచ్చలేదు అని అంటాన్నవ్. ఇప్పుడు Bullet thagilinodu recover avvataniki 5years avuthadi so five years wait cheyyala. Orey nayana adi serial కాదు మూవీ మూవీ Ni movie laaga choodu antha ఇండిటైలేగా choopiyalante inka life saripodu.",Very Good,No,Not Able to Judge
EW9mTjMKgng,War 2 manameedheyy yes 0 01,Poor,No,Not Able to Judge
EW9mTjMKgng,War2 block buster🎉🎉🎉,Excellent,No,Not Able to Judge
EW9mTjMKgng,Maha Gutka Roddduuu 😂,Poor,No,Not Able to Judge
EW9mTjMKgng,War movie is good NTR intro was too good why are you giving negative feedback 🤷🏼 maybe they have small drawbacks but this review has too much negativity.,Neutral,No,Not Able to Judge
EW9mTjMKgng,Bayya reviews nammodhu assalu vinakandi movie matram average undhi.,Neutral,No,Not Able to Judge
EW9mTjMKgng,200 rs 2 hrs .waste Movie is not worth watchable 🌚,Poor,No,Not Able to Judge
EW9mTjMKgng,Back to back rods dimpukuna barbell,Poor,No,Not Able to Judge
EW9mTjMKgng,"Bhayya eroju nv pettina review tho ne midha unna impression motham poyindi, monne anukunna aa tickets hike vishayamlo nve crt ani, naku movie 1st half nachala over the top fights and taking kuda baledhu but second half bane undi valla back story bonding climax anni bagunnai, kani andhulo okka point kuda cheppale ne worst review ki rating ivvalante nenu 0 stars istha, asalu okka positive kuda cheppaledhu very bad for you, and nenu na friends 4 members vellam andhariki movie bane anipinchindi malo evvaru ntr fans kuda leru, nv ne dikkumalina review.",Not Good,No,Not Able to Judge
EW9mTjMKgng,Coolie some what better than War 2,Not Good,No,Not Able to Judge
EW9mTjMKgng,i feel war 2 is better than coolie,Not Good,No,Not Able to Judge
EW9mTjMKgng,Movie average.. not that bad as u said,Not Good,No,Not Able to Judge
EW9mTjMKgng,Fact chebtuna bro nuv em anna anuko kukka edupu edustav lyf lo . Literal ga nik comedy aipoindi motham karma katchitanga hit back you .. and u regret doing reviews like this in your future aa roju confirm ostadi idi saapam ala anukoku i genuinely felt ..,Poor,No,Not Able to Judge
EW9mTjMKgng,Ne abba. Movie block buster ra puka,Excellent,Yes,Not Able to Judge
EW9mTjMKgng,Bro this movie was better than I expected,Neutral,No,Not Able to Judge
EW9mTjMKgng,Rod movie barbell semma combination Thalaiva😂😂😂,Poor,No,Not Able to Judge
EW9mTjMKgng,సినిమా చాలా బాగుంది నేను ఇప్పటిదాకా నిన్ను ఫాలో అయ్యాను కానీ ఈ రివ్యూ వల్ల నేనుఆన్ సబ్స్క్రయిబ్ చేస్తున్నాను,Very Good,No,Not Able to Judge
EW9mTjMKgng,"Abba Sai Ram, Movie Dengindi 😂😂😂😂",Poor,Yes,Not Able to Judge
EW9mTjMKgng,INDEPENDENCE DISASTERS,Poor,No,Not Able to Judge
EW9mTjMKgng,cinema chusa nuvu chepinantha em ledu kadara akada..bagundi movie.. bahusa chimtu meda revenge ayi untadi e review 🤣🤣,Very Good,No,Not Able to Judge
EW9mTjMKgng,Evaro fan ga adagadam la nee laga okadi medha brathike brathuku Oka brathukena Ra..Nv cheppina Antha worest aithe movie kadu..,Not Good,No,Not Able to Judge
EW9mTjMKgng,collie konchem bane undi anna war 2 baledhu asalu,Poor,No,Not Able to Judge
EW9mTjMKgng,"Valla movies south lo adatledu ani anukuni south stars ni pedithe collections vastai ani pettukuntunaru ee madya. But, valla movies north lo kooda accept cheyatledu ani ardam kavatledu vallaki. I am fan for both the stars but, these things wont justify the audience.",Poor,No,Not Able to Judge
EW9mTjMKgng,Bokkalo fights and graphics action movie lo action baledu inkenduku waste .padukondi haiga intlo,Poor,No,Not Able to Judge
EW9mTjMKgng,"Idi rotta pro max movie ,pathaan 2.0 danikanna rotta",Poor,No,Not Able to Judge
EW9mTjMKgng,Nacchalani movie ki poya but chala bore kottindhi movie,Poor,No,Not Able to Judge
EW9mTjMKgng,Rod movie barbell review full stuff😁😁,Poor,No,Not Able to Judge
EW9mTjMKgng,JRNTRS EXPRESSION IS ALWAYS LIKE HAVING CONSTIPATION IN EVERY MOVIE..WORST,Poor,No,Not Able to Judge
EW9mTjMKgng,Movie super uvndi war 2 MAN OF MASS NTR 🔥🔥🔥,Very Good,No,Not Able to Judge
EW9mTjMKgng,"Nijam ga mee reviews lo only negativity tappa em ledhu, nuvu thiy cinema nenu istha review.. Nee moham movie chala bagundhi.. Nee mokaniki nee review dandaga",Very Good,No,Not Able to Judge
EW9mTjMKgng,Nenu NTR fan ni kadhu. Nak movie nachindi E pichilanjoduki review pattichkonunda movie chudandi😊,Neutral,Yes,Not Able to Judge
EW9mTjMKgng,Ela anukunte cinema lu chudaleru. This is one of the best visual wonder. Entha manchi movie ni encourage cheyakunte you are the most negative person in this world. Tappule vethukuntu manchi moments anni alugukuntu chachipotharu kontha mandhi. I think barbell took Naga Vamsi personally. Don t believe him this time. Elanti action sequences and chase mana movies lo chala rare. Movie is the best.,Very Good,No,Not Able to Judge
EW9mTjMKgng,Nenu chusanu bro average,Not Good,No,Not Able to Judge
EW9mTjMKgng,Galoo dhada dhada 😂 Super movie,Neutral,No,Not Able to Judge
EW9mTjMKgng,Bro movie ki eppude vellanu naakaithe nachindhi. bro meeru chalaaa worst ga chepthunnaru.nenaithe fan kaadhu but movie baagundhi. Chichi bagunna cinema ni koodaa champetaaniki try chesthunnaru. Producers veella meedha concentrate cheyyali.,Very Good,No,Not Able to Judge
EW9mTjMKgng,Actually bana vundhi bhaiya action cinema kavali antaru malli physics antaru manam veladhi oka movie ki physics lecture ki kadhu ga moive is a fictional concpet akada kuda physics anta kastam captain america shield tho or ironman armor tho chesta thapu ledhu adha watch tho chesta thappu🤣🤣 Manam kuda marili iyya movie is just a movie not a physics lecture,Neutral,No,Not Able to Judge
EW9mTjMKgng,"While your focused on the film s flaws, I think you missed the bigger picture! The action sequences were a stylistic choice, meant to be over the top and entertaining, not a physics lesson. And Jr. NTR s acting was spot on for the character s journey. It s a fun, commercial entertainer, and sometimes you just have to appreciate a movie for what it is.",Neutral,No,Not Able to Judge
EW9mTjMKgng,Fans ki Full ga nachindhi,Neutral,No,Not Able to Judge
EW9mTjMKgng,Mastaru movie chusa bavundi Stop stupid words about movie,Very Good,No,Not Able to Judge
EW9mTjMKgng,"War 2 is decent , naa opinion. Not great, but not bad. Overall entertained.",Neutral,No,Not Able to Judge
EW9mTjMKgng,ఇక మారడా ..ఎన్టీఆర్ ఎక్స్ప్రెషన్స్ చండాలం .constipation expressions తో చావమింగాడు .ప్రతీ సినిమాలో బాడీ vfx .closeup షాట్స్ లో ఆ మొహాన్ని చూడటం చాలా కష్టం .టైగర్ టైగర్ అంటారు కానీ చచ్చిన ఎలుక లా వున్నాడు .సినిమా ఏమోకానీ ఎన్టీఆర్ మాత్రం ఛండాలంగా వున్నాడు .కొన్ని సీన్లో వేణుమాధవ్ లా వున్నాడు .worst మూవీ,Poor,No,Not Able to Judge
EW9mTjMKgng,Nuvvu dengey ra movie bagundi,Very Good,Yes,Not Able to Judge
EW9mTjMKgng,"I watched war 2 movie, some CGI work , ntr entry and entry bgm,and ntr bgm is bad, I like chasing scenes and fights.",Not Good,No,Not Able to Judge
EW9mTjMKgng,Bagane undhi war 2 ok 👌 Endukante nenu release ayye prathi cinema chudanu,Neutral,No,Not Able to Judge
EW9mTjMKgng,Naa moddalo cinema 😌,Poor,Yes,Not Able to Judge
EW9mTjMKgng,Movie black buster,Excellent,No,Not Able to Judge
EW9mTjMKgng,War 1 screenplay bavuntadi bro.but war 2 Ayan Mukerji debbesaadu gaani lekapothe 😢,Poor,No,Not Able to Judge
EW9mTjMKgng,Rod movies barbell review Perfect combo 😅😅😅,Poor,No,Not Able to Judge
EW9mTjMKgng,Nenu 3 times chusa movie blockbuster,Excellent,No,Not Able to Judge
EW9mTjMKgng,Cooli first 👍 war 2 skip 🤕,Poor,No,Not Able to Judge
EW9mTjMKgng,Are Ep neemeedha court case peti tappu ledhu ra . Action movie ante over the top untayi kani Anni ala levu kadah Enduku antha negative chestunav nen chusa good watch asalu positives assalu chepavu aa Vamsi medha paga tho ilanti fake reviews chestunav . Ayna me lanti savala medha maramaralu erukune valunna janale collections tho saraina result istaru 😏,Neutral,No,Not Able to Judge
EW9mTjMKgng,Oreh babu bagane vundhi ra nayana ntr looks kuda bagunnayie,Very Good,No,Not Able to Judge
EW9mTjMKgng,Good movie,Neutral,No,Not Able to Judge
EW9mTjMKgng,Good movie . support Telugu movie.worest reviewer,Neutral,No,Not Able to Judge
EW9mTjMKgng,War 2 great great great and mindblowing film,Excellent,No,Not Able to Judge
EW9mTjMKgng,"Just watched War2.Not the worst movie but same routine bollywood shit. Hrithik NTR equally performed well in terms of acting and scope kuda equal ga undi. Barbell cheppinattu.NTR entry scene lo Tiger roar repeated untadi.Cringe adi matram🤢. Even hrithik entry kuda expect chesinantha ledhu. BGM in this movie is decent. Kiara papa fights ba chesindi👌 I didn t expect that . Salam anali lo heroes dance, a treat to watch . Fight sequences didn t workout except the climax fight. First half decent undi and second half ayite nothing except a few scenes and climax fight. Better NTR bollywood lo try cheyakapovadame manchidi, vallu below par movies teestharu still mana stars desperate untunaru akkada chances kosam🤦 .Overall movie ayite theatres lo aa ticket price ki asalu worth kadhu👎. Edit Hrithik konni scenes lo charming unnadu but even both couldn t save this film. Maybe my expectations are too high.Going for morning show to Coolie. let s see jf that s any better 😊",Neutral,No,Not Able to Judge
EW9mTjMKgng,Good movie,Neutral,No,Not Able to Judge
EW9mTjMKgng,Anna Movie kanna nee review bagundi😂😂😂😂😂,Poor,No,Not Able to Judge
EW9mTjMKgng,Worst movie,Poor,No,Not Able to Judge
EW9mTjMKgng,Disaster 😂😂,Poor,No,Not Able to Judge
EW9mTjMKgng,"Barbell was wrong 😅 War avg, war 2 also same but Pataan won t join in this list. Daniki separate list thiyali. Year end lo manodi worst list theste top 2 3 lalo untadi adi. 😅😅😅. This is not Telugu Cinema. NTR mavodu lip sync chesinaremo AI tho ankuna, Hindi lo chusina baguntunde nen, dubbing dialogues konni chotla vammo. Starting lo ayithe gurrr ane voice 😆😆",Poor,No,Not Able to Judge
EW9mTjMKgng,Re nuvvu guddha musukora puka nanu chusa movie bagundhi,Very Good,Yes,Not Able to Judge
EW9mTjMKgng,Audience meeda War chesaaru,Poor,No,Not Able to Judge
EW9mTjMKgng,Nice,Very Good,No,Not Able to Judge
EW9mTjMKgng,Pora Puka Movie Chala bagundi Nuv first nundi negative ee chestunnav Vedini nammakandi War2 movie Was Excellent 👌,Very Good,No,Not Able to Judge
EW9mTjMKgng,Nuvvu yenni cheppina Already movie hit inka musukoni pani chusukoo yerri puka Prathi okkadiki movie review evvadam Sarada ayyindhi,Neutral,Yes,Not Able to Judge
EW9mTjMKgng,Cinema bane undhi kadhara kojja oh velli Goat movie chusuko 🖕,Neutral,No,Not Able to Judge
EW9mTjMKgng,Movie chala bagundi,Very Good,No,Not Able to Judge
EW9mTjMKgng,Bagundi bro movie,Neutral,No,Not Able to Judge
EW9mTjMKgng,War2 chala bagundi prathidi bothamdapeeti chusta chesta ante film vellakandi Raw lo army navy lo join avvandi 😂. I respect youtuber . Don t get carried away by his thought process and kill your weekend. Me opinion meedha kuda meku minimum confidence just watch war2 and judge 🎉,Very Good,No,Not Able to Judge
EW9mTjMKgng,Erripoook barbell ne bell pagilipodhi nagavamshi meedha unna grudge cinema meedha choopiyyaku gudhabalaga undhi cinema pichipooku na kodaka,Very Good,Yes,Not Able to Judge
EW9mTjMKgng,Nuv sollu aapu bey.. war2 blockbuster 😎 👌,Excellent,No,Not Able to Judge
EW9mTjMKgng,BOTH COOLIE AND WAR2 UTTERFLOP,Poor,No,Not Able to Judge
EW9mTjMKgng,war2 blockbuster undi,Excellent,No,Not Able to Judge
EW9mTjMKgng,war 2 movie super,Very Good,No,Not Able to Judge
EW9mTjMKgng,Super flop movie,Poor,No,Not Able to Judge
EW9mTjMKgng,Intha chatha Cinema naa jivitham lo chudaledhu😂 Entha flop ayina kanisam edho oka scene ayina baguntadhi e movie ki adhi kuda ledhu😂,Poor,No,Not Able to Judge
EW9mTjMKgng,"If war 1 you like , definately war 2 u liked .. and best yrf movie i until watched",Neutral,No,Not Able to Judge
